ID,Author,Channel,Content Length,Content
558436681573859328,>~{ᏩᎡᎪNᎠ}~<,general,4,LMAO
558436685310853121,Glitzerate,general,24,and you're doing it here
558436686175010821,>~{ᏩᎡᎪNᎠ}~<,general,3,Yeh
558436702235131906,Glitzerate,general,0,
558436703061278720,>~{ᏩᎡᎪNᎠ}~<,general,3,Yup
558436710418087936,Sgt Nate V,workshop,51,fuck why is it so hard to find blank page templates
558436715782733836,FormulatedMathematic,general,14,RAKI DOOFANIA?
558436726922543105,FormulatedMathematic,general,9,send link
558436727279321109,>~{ᏩᎡᎪNᎠ}~<,general,3,Yes
558436730198294548,Glitzerate,general,43,Do you wanna get fucking banned from there?
558436736636813343,docwombat,general,30,<@!523930253769572373> shut up
558436736586350623,>~{ᏩᎡᎪNᎠ}~<,general,2,Ok
558436739807576064,Sgt Nate V,workshop,42,<@400825453276954644> you still got yours?
558436756165361702,>~{ᏩᎡᎪNᎠ}~<,general,7,why tho
558436757612396546,Pokécord,pokecord,0,
558436794417414164,Desann,pokecord,16,p!catch drifblim
558436795113799690,Pokécord,pokecord,69,Congratulations <@489858517306703892>! You caught a level 6 Drifblim!
558436808300691466,Desann,pokecord,4,cool
558436853649506304,Desann,pokecord,9,p!pokemon
558436854542630923,Pokécord,pokecord,0,
558436856002510848,Glitzerate,general,50,Two more pings from you and I'm just gonna ban you
558436879716974592,>~{ᏩᎡᎪNᎠ}~<,general,2,Ok
558436889401753600,Glitzerate,general,6,got it
558436906493542410,>~{ᏩᎡᎪNᎠ}~<,general,26,<@!349980985070321664> yup
558436924528787468,>~{ᏩᎡᎪNᎠ}~<,general,31,<@!349980985070321664> I got it
558436931990716417,Desann,general,3,ban
558436943600549899,docwombat,general,13,fuck off leon
558436956997025792,>~{ᏩᎡᎪNᎠ}~<,general,2,ok
558436967554220033,Desann,general,15,Fucking ban him
558436968766242827,Glitzerate,general,20,That's not the thing
558436990777950208,Glitzerate,general,31,TWO MORE useless fucking pings.
558436991658754049,Pokécord,pokecord,0,
558437006980677681,docwombat,general,33,do you still genuinely think you'
558437015889379328,docwombat,general,8,re funny
558437032972779531,docwombat,general,10,you aren't
558437042904891396,Desann,pokecord,16,p!catch stunfisk
558437043672186901,FormulatedMathematic,general,14,John F Kennedy
558437043697352705,Pokécord,pokecord,70,Congratulations <@489858517306703892>! You caught a level 28 Stunfisk!
558437049523503116,>~{ᏩᎡᎪNᎠ}~<,general,26,I’m not trying to be funny
558437067890229320,>~{ᏩᎡᎪNᎠ}~<,general,24,I’m trying to get banned
558437105575919618,FormulatedMathematic,general,33,Why is his name be John F Kennedy
558437107291389962,Glitzerate,general,32,Ok_ you're trying to get banned?
558437108742619146,Pokécord,pokecord,0,
558437119882952734,>~{ᏩᎡᎪNᎠ}~<,general,3,yes
558437120168165437,w334,general,11,Chill wombo
558437138123980809,docwombat,general,56,...because getting banned would be "haha funny hilarous"
558437147066105863,Glitzerate,general,46,Since you've done all of this_ I guess I can 🤷
558437152552386580,>~{ᏩᎡᎪNᎠ}~<,general,2,No
558437162396155924,Glitzerate,general,7,Goodbye
558437168574365700,Desann,pokecord,14,p!catch swalot
558437169547575320,Pokécord,pokecord,68,Congratulations <@489858517306703892>! You caught a level 10 Swalot!
558437173515386880,>~{ᏩᎡᎪNᎠ}~<,general,2,Ok
558437249251803161,FormulatedMathematic,general,34,Getting banned is kinda haha funny
558437253060231179,PokèCord,spam,30,.avatar <@!365975655608745985>
558437253467340811,Pokécord,spam,92,My prefix in this server is ``p!``. To learn how to use the bot_ use the ``p!help`` command.
558437261520142337,FormulatedMathematic,general,15,take it from me
558437263025897487,NotSoBot,spam,129,`Pokécord#4503`'s avatar is: https://cdn.discordapp.com/avatars/365975655608745985/a6cfb55514ce22cd720d37d1c572a5e7.png?size=1024
558437278289231922,Desann,general,2,ok
558437320538456094,TallestEgg,workshop,3,yes
558437352985460741,TallestEgg,workshop,0,
558437353585246219,>~{ᏩᎡᎪNᎠ}~<,general,38,Ok so are you gonna hurry up everytwo?
558437393011703821,PokèCord,spam,1,W
558437405372317696,Sgt Nate V,workshop,6,thanks
558437489472176133,Desann,general,1,^
558437522200330260,>~{ᏩᎡᎪNᎠ}~<,general,21,I haven’t got all day
558437595881930772,Glitzerate,general,11,Banned you.
558437618275188736,>~{ᏩᎡᎪNᎠ}~<,general,36,<@!349980985070321664> ok kewl beans
558437619969556501,Pokécord,pokecord,0,
558437622498721804,Desann,general,4,yeah
558437623560142866,Glitzerate,general,20,I wasn't playing man
558437639817265152,>~{ᏩᎡᎪNᎠ}~<,general,6,I know
558437666635644945,Desann,pokecord,14,p!catch lairon
558437666966732820,Pokécord,pokecord,67,Congratulations <@489858517306703892>! You caught a level 7 Lairon!
558437677980975104,WalterClements3232,general,21,leon 2 hours from now
558437681365778452,Desann,pokecord,6,p!info
558437681793597442,Pokécord,pokecord,0,
558437704166146048,Desann,pokecord,12,what a beast
558437707244896266,>~{ᏩᎡᎪNᎠ}~<,general,5,what?
558437720616206358,Glitzerate,general,86,You're not coming back until you quit being annoying to me pinging over and over agaim
558437798533660682,>~{ᏩᎡᎪNᎠ}~<,general,47,Oh NO! God forbid! I’ll be on my BEST behavior!
558437798558957571,WalterClements3232,general,58,***sorry guys_ im so sorry i wa sbeing an asshole guys"***
558437841097457664,>~{ᏩᎡᎪNᎠ}~<,general,7,Yes^^^^
558437885699948574,>~{ᏩᎡᎪNᎠ}~<,general,12,Basically me
558437933632323584,WalterClements3232,general,38,*** i will never do this again guys***
558437969577639964,Glitzerate,general,2,no
558437999176843274,WalterClements3232,general,32,***im so fucking sad i did it***
558438026070458368,FormulatedMathematic,general,51,sorry guys_ im so sorry i wa sbeing an asshole guys
558438039098228749,FormulatedMathematic,general,4,wait
558438051433414656,FormulatedMathematic,general,8,a minute
558438066445090818,WalterClements3232,general,41,***im gonna mfin uhh kill my sekf guys***
558438069766848533,FormulatedMathematic,general,25,that doesnt sound genuine
558438119897300993,>~{ᏩᎡᎪNᎠ}~<,general,3,Yes
558438134816440360,>~{ᏩᎡᎪNᎠ}~<,general,12,Basically me
558438154873339905,pyropidjin,general,27,That's farse and homosexual
558438156777553923,PokèCord,pokecord,87,A wild pokèmon has appeared!NLNLGuess the pokèmon and type p!catch <pokèmon> to catch it!
558438310280691734,WalterClements3232,general,7,ok guys
558438323727892490,WalterClements3232,general,17,i got a life hack
558438370489925633,WalterClements3232,general,47,if theres chinese people annoying you in a game
558438380455854110,PokèCord,general,87,A wild pokèmon has appeared!NLNLGuess the pokèmon and type p!catch <pokèmon> to catch it!
558438393584025610,WalterClements3232,general,16,or messaging you
558438404942069765,WalterClements3232,general,9,then just
558438410436476939,WalterClements3232,general,676,态网自由门天安门天安门法轮功李洪志Free Tibet 六四天安门事件The Tiananmen Square protests of 1989 天安门大屠杀The Tiananmen Square Massacre 反右派斗争The Anti-Rightist Struggle 大跃进政策The Great Leap Forward 文化大革命The Great Proletarian Cultural Revolution 人权Human Rights 民运Democratization 自由Freedom 独立Independence 多党制Multi-party system 台湾台湾Taiwan Formosa 中华民国Republic of China 西藏土伯特唐古特Tibet 达赖喇嘛Dalai Lama 法轮功Falun Dafa 新疆维吾尔自治区The Xinjiang Uyghur Autonomous Region 诺贝尔和平奖Nobel Peace Prize 刘暁波Liu Xiaobo 民主言论思想反共反革命抗议运动骚乱暴乱骚扰扰乱抗暴平反维权示威游行李洪志法轮大法大法弟子强制断种强制堕胎民族净化人体实验肃清胡耀邦赵紫阳魏京生王丹还政于民和平演变激流中国北京之春大纪元时报评论共产党 独裁 专制 压制 统一 监视 镇压 迫害 侵略 掠夺 破坏 拷问 屠杀 活摘器官 诱拐 买卖人口 游进 走私 毒品 卖淫 春画 赌博 六合彩 天安门 天安门 法轮功 李洪志 Winnie the Pooh 刘晓波动态网自由门
558438411892031488,Pokécord,pokecord,0,
558438436256612362,>~{ᏩᎡᎪNᎠ}~<,general,60,imagine if I stayed not an asshole for a while three minutes
558438442308993024,Desann,pokecord,11,p!catch muk
558438442955046912,Pokécord,pokecord,64,Congratulations <@489858517306703892>! You caught a level 5 Muk!
558438450110529593,WalterClements3232,general,36,fucking kill them and their internet
558438509254410246,>~{ᏩᎡᎪNᎠ}~<,general,5,Oh ok
558438544520249345,WalterClements3232,general,47,i have a feeling leon is a 12 year old edgelord
558438567865745428,>~{ᏩᎡᎪNᎠ}~<,general,19,That seems inhumane
558438613860220938,PokèCord,general,87,A wild pokèmon has appeared!NLNLGuess the pokèmon and type p!catch <pokèmon> to catch it!
558438687894011940,>~{ᏩᎡᎪNᎠ}~<,general,43,Leon is in fact a twelve year old edge lord
558438779954790423,PokèCord,general,15,p!catch digbang
558438908673785856,PokèCord,general,34,Ya know what I’m killing all y’all
558438944484622366,PokèCord,general,11,*cocks gun*
558438957990543393,>~{ᏩᎡᎪNᎠ}~<,general,4,shut
558439061229142048,PokèCord,general,87,A wild pokèmon has appeared!NLNLGuess the pokèmon and type p!catch <pokèmon> to catch it!
558439104287604759,>~{ᏩᎡᎪNᎠ}~<,general,4,Stop
558439112541995008,WalterClements3232,general,18,p!catch sexy beast
558439149707853835,WalterClements3232,general,7,no homo
558439316083310595,PokèCord,general,71,Congratulations <@!523930253769572373>! You caught a level 5 sexy beast
558439352112250881,PokèCord,general,17,Shit wrong person
558439435755323402,PokèCord,general,19,Am I getting banned
558439442327535616,docwombat,general,78,Congratulations <@!499771809038598145> ! You caught stage 4 testicular cancer!
558439470710390784,PokèCord,general,8,Oh thank
558439473042685977,Pokécord,pokecord,0,
558439495960363028,PokèCord,general,4,Wait
558439497436626954,>~{ᏩᎡᎪNᎠ}~<,general,1,F
558439786608721922,PokèCord,general,87,A wild pokèmon has appeared!NLNLGuess the pokèmon and type p!catch <pokèmon> to catch it!
558439799493623809,Desann,pokecord,15,p!catch pikachu
558439800315838464,Pokécord,pokecord,69,Congratulations <@489858517306703892>! You caught a level 18 Pikachu!
558439816853848094,Desann,pokecord,17,p!pokemon --shiny
558439817575268352,Pokécord,pokecord,38,Found no pokémon matching this search.
558439828694368257,Desann,pokecord,9,p!pokemon
558439829826830340,Pokécord,pokecord,0,
558439879789510657,>~{ᏩᎡᎪNᎠ}~<,general,9,I’m bored
558439908125966357,PokèCord,general,5,Furry
558440025562284032,FormulatedMathematic,general,15,p!catch garfaaf
558440115446480906,>~{ᏩᎡᎪNᎠ}~<,general,4,Hmmm
558440169888284672,>~{ᏩᎡᎪNᎠ}~<,general,39,Leon be like: **Time to burn bridges!**
558440207570042881,zach,colonization,49,<@183377229097598977> how many people have points
558440241321476102,FormulatedMathematic,colonization,16,what was t h a t
558440247822778398,PokèCord,general,70,Congratulations <@!183377229097598977>! You caught a level 69 garfaaf!
558440252994355202,zach,colonization,47,<@183377229097598977> how many points do I have
558440266869112832,FormulatedMathematic,general,3,yay
558440297990848533,FormulatedMathematic,colonization,9,7 i think
558440299404460041,Pokécord,pokecord,0,
558440323328638987,zach,colonization,2,ok
558440324679204894,FormulatedMathematic,colonization,6,yeah 7
558440339174850573,Desann,pokecord,17,p!catch vanillite
558440340055523337,Pokécord,pokecord,71,Congratulations <@489858517306703892>! You caught a level 13 Vanillite!
558440353028636672,FormulatedMathematic,colonization,42,now make this quick i goota play minecraft
558440390991282206,zach,colonization,66,I'll put 4 in infrastructure_ 2 in agriculture and 1 into supplies
558440554535321601,PokèCord,general,24,Look at this word I made
558440599095607296,perpslo10993,general,11,Desokpacito
558440616539717632,FormulatedMathematic,colonization,6,ok bby
558440667383070721,RobowilOFFICIAL,general,0,
558440723385417729,Glitzerate,general,54,It's jojo from jojo bizarre <:sans:510454820428185610>
558440726141206538,RobowilOFFICIAL,general,32,on maple mornings in hotdoggeria
558440762010763289,WalterClements3232,general,29,got muted in doof for oatmeal
558440779660656682,docwombat,general,4,Jojo
558440806130647050,RobowilOFFICIAL,general,41,papa louie jojo > jotaro jojo > jojo siwa
558440816255959042,PokèCord,general,87,A wild pokèmon has appeared!NLNLGuess the pokèmon and type p!catch <pokèmon> to catch it!
558440845192331286,PokèCord,general,9,I’m sorry
558440851429261343,docwombat,general,47,<@!492213435212365825> i told you to go to spam
558440879124250627,docwombat,general,20,p!catch unfunny joke
558440995319185409,PokèCord,general,17,Yeah you’re right
558441004684804127,perpslo10993,general,43,https://www.youtube.com/watch?v=Wq7ReYOLrP0
558441092618518538,PokèCord,general,9,Nostalgia
558441093079760935,MEE6,general,60,Oh_ cool. <@!499771809038598145>_ you just reached level 15!
558441135303950376,PokèCord,general,8,Fuck you
558441169483464714,PokèCord,general,12,Oh new color
558441261560889344,PokèCord,general,6,Thanks
558441309522755594,WalterClements3232,general,42,i feel like starting an oatmeal revolution
558441332163608592,WalterClements3232,general,27,but thats against the rules
558441342641111040,PokèCord,general,9,Do it bet
558441363029360652,WalterClements3232,general,4,bruh
558441366678536239,WalterClements3232,general,2,no
558441529283182612,PokèCord,general,66,I can change the rules I’m a robot and lots of robots love to hack
558441553719459846,>~{ᏩᎡᎪNᎠ}~<,general,7,Oatmeal
558441571054518312,>~{ᏩᎡᎪNᎠ}~<,general,15,Revolution time
558441640449277952,WalterClements3232,general,42,revolution gang but its not against anyone
558441664121667584,>~{ᏩᎡᎪNᎠ}~<,general,1,^
558441708849725451,WalterClements3232,general,10,just memes
558441726302355512,>~{ᏩᎡᎪNᎠ}~<,general,3,Yes
558441769465806879,>~{ᏩᎡᎪNᎠ}~<,general,21,Oatmeal hah more like
558441800524627968,PokèCord,general,44,I hate the general Sam discord it’s so toxic
558442009178931230,PokèCord,general,18,This one is better
558442104037310474,docwombat,general,18,hot dogs to africa
558442178909569026,PokèCord,general,24,Yes turn that into movie
558442593038499845,w334,general,17,Study time gamers
558442683509637150,w334,general,39,For a great low rate you can get online
558442711720656898,FormulatedMathematic,general,20,70.171.209.193:25565
558442722684567563,w334,general,35,Go to the general to save some time
558442729710026767,FormulatedMathematic,general,19,Come play Minecraft
558442816217284608,WalterClements3232,general,32,anything still happening in doof
558442816767000587,Glitzerate,general,2,no
558442859007705103,Glitzerate,general,20,we wont come play mc
558442874602127363,PokèCord,general,24,Minekraft Mac and cheese
558442876493758484,Pokécord,pokecord,0,
558443034812088329,FormulatedMathematic,general,2,No
558443049047556096,FormulatedMathematic,general,9,It’s calm
